transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN002485,INV02390,125497,2022-09-29,SIP,16500.00,Delhi,Verified
TXN002486,INV02391,120841,2023-04-20,Lumpsum,280000.00,Uttar Pradesh,Pending
TXN002487,INV02391,119092,2013-07-20,SIP,2000.00,Gujarat,Verified
TXN002488,INV02392,120503,2013-01-19,SIP,500.00,Gujarat,Verified
TXN002489,INV02393,120841,2016-07-14,SIP,4000.00,Tamil Nadu,Verified
TXN002490,INV02393,120503,2020-09-30,SIP,12000.00,Madhya Pradesh,Verified
TXN002491,INV02394,119551,2023-04-22,SIP,1500.00,Karnataka,Verified
TXN002492,INV02394,119551,2021-09-20,Lumpsum,390000.00,Karnataka,Verified
TXN002493,INV02394,120503,2022-07-25,SIP,22000.00,Gujarat,Verified
TXN002494,INV02394,120841,2021-01-17,SIP,10500.00,West Bengal,Verified
TXN002495,INV02394,118632,2018-04-19,SIP,10500.00,Maharashtra,Pending
TXN002496,INV02394,119551,2018-09-19,SIP,17500.00,Punjab,Verified
TXN002497,INV02394,118632,2014-06-08,SIP,21000.00,Rajasthan,Verified
TXN002498,INV02394,125497,2019-02-06,Redemption,85000.00,Telangana,Pending
TXN002499,INV02395,125497,2020-05-29,SIP,6000.00,Maharashtra,Verified
TXN002500,INV02395,125497,2016-02-29,Redemption,197000.00,Maharashtra,Verified
TXN002501,INV02395,125497,2014-05-13,Lumpsum,470000.00,Tamil Nadu,Verified
TXN002502,INV02396,125497,2017-05-07,SIP,14000.00,Delhi,Verified
TXN002503,INV02396,125497,2024-08-08,SIP,23000.00,Telangana,Pending
TXN002504,INV02397,119551,2022-11-03,Lumpsum,315000.00,Punjab,Pending
TXN002505,INV02397,119551,2019-05-03,Lumpsum,310000.00,Rajasthan,Pending
TXN002506,INV02398,120503,2016-07-15,SIP,12000.00,Tamil Nadu,Verified
TXN002507,INV02398,120503,2025-01-04,SIP,14000.00,Karnataka,Verified
TXN002508,INV02399,119092,2024-11-17,SIP,10500.00,Tamil Nadu,Verified
TXN002509,INV02400,119551,2018-09-18,SIP,3500.00,Rajasthan,Pending
TXN002510,INV02400,120503,2025-06-27,SIP,24000.00,Delhi,Verified
TXN002511,INV02400,125497,2025-03-07,SIP,2500.00,Punjab,Pending
TXN002512,INV02400,119092,2025-09-13,Lumpsum,440000.00,Uttar Pradesh,Verified
TXN002513,INV02401,118632,2017-04-08,SIP,16500.00,Madhya Pradesh,Pending
TXN002514,INV02401,120503,2015-12-21,Lumpsum,15000.00,Gujarat,Verified
TXN002515,INV02402,120841,2019-04-21,SIP,25000.00,Telangana,Verified
TXN002516,INV02402,125497,2021-12-04,Redemption,87000.00,Maharashtra,Pending
TXN002517,INV02402,125497,2018-11-01,Lumpsum,290000.00,Gujarat,Verified
TXN002518,INV02402,120841,2015-03-07,SIP,11000.00,Tamil Nadu,Verified
TXN002519,INV02402,125497,2019-07-20,SIP,20500.00,Karnataka,Verified
TXN002520,INV02402,119551,2022-12-08,Redemption,166000.00,Karnataka,Verified
TXN002521,INV02402,119092,2016-10-27,Lumpsum,75000.00,Maharashtra,Rejected
TXN002522,INV02402,120841,2019-05-22,SIP,17500.00,Maharashtra,Rejected
TXN002523,INV02402,119092,2015-09-21,SIP,19500.00,Tamil Nadu,Rejected
TXN002524,INV02403,119551,2013-08-22,Lumpsum,360000.00,Uttar Pradesh,Verified
TXN002525,INV02403,118632,2016-06-18,SIP,5000.00,Delhi,Verified
TXN002526,INV02404,120841,2018-08-07,SIP,13000.00,Gujarat,Verified
TXN002527,INV02405,125497,2017-06-27,Redemption,248000.00,Punjab,Pending
TXN002528,INV02405,120503,2016-01-15,SIP,22500.00,Uttar Pradesh,Verified
TXN002529,INV02405,119551,2019-04-02,SIP,14000.00,Uttar Pradesh,Pending
TXN002530,INV02406,118632,2017-06-15,Lumpsum,85000.00,Delhi,Verified
TXN002531,INV02406,125497,2018-04-07,SIP,12500.00,Maharashtra,Verified
TXN002532,INV02406,120503,2015-10-21,Lumpsum,470000.00,Rajasthan,Verified
TXN002533,INV02407,119551,2022-07-12,Lumpsum,295000.00,Rajasthan,Rejected
TXN002534,INV02407,119551,2020-12-13,Redemption,117000.00,West Bengal,Verified
TXN002535,INV02408,119551,2025-06-07,Lumpsum,330000.00,Tamil Nadu,Verified
TXN002536,INV02408,119551,2020-11-18,SIP,4000.00,Rajasthan,Verified
TXN002537,INV02408,119092,2017-10-23,Lumpsum,65000.00,Gujarat,Verified
TXN002538,INV02408,120503,2024-01-27,SIP,5000.00,Tamil Nadu,Rejected
TXN002539,INV02409,119092,2015-07-10,Redemption,27000.00,West Bengal,Verified
TXN002540,INV02409,125497,2016-04-02,SIP,25000.00,Gujarat,Verified
TXN002541,INV02409,119551,2019-09-21,Redemption,182000.00,Uttar Pradesh,Verified
TXN002542,INV02409,119551,2017-11-26,Redemption,98000.00,Karnataka,Verified
TXN002543,INV02409,125497,2016-08-27,SIP,7000.00,Gujarat,Verified
TXN002544,INV02409,119551,2020-11-27,SIP,3000.00,Maharashtra,Verified
TXN002545,INV02409,120503,2015-04-16,Redemption,296000.00,Kerala,Verified
TXN002546,INV02410,120841,2021-10-05,Lumpsum,75000.00,Karnataka,Verified
TXN002547,INV02410,125497,2021-10-17,SIP,9500.00,Gujarat,Verified
TXN002548,INV02410,120841,2025-05-25,Lumpsum,95000.00,Karnataka,Verified
TXN002549,INV02410,118632,2014-09-30,Lumpsum,425000.00,Uttar Pradesh,Verified
TXN002550,INV02410,125497,2016-10-25,Redemption,92000.00,Tamil Nadu,Verified
TXN002551,INV02410,119092,2020-06-24,Lumpsum,180000.00,Maharashtra,Verified
TXN002552,INV02410,125497,2017-05-13,SIP,9500.00,Tamil Nadu,Verified
TXN002553,INV02410,125497,2022-02-03,Redemption,177000.00,Delhi,Verified
TXN002554,INV02411,125497,2018-05-09,SIP,19000.00,Punjab,Verified
TXN002555,INV02411,119551,2023-01-31,Lumpsum,500000.00,Maharashtra,Verified
TXN002556,INV02412,120841,2017-05-04,Redemption,2000.00,Kerala,Verified
TXN002557,INV02412,120503,2019-02-18,Redemption,56000.00,Gujarat,Verified
TXN002558,INV02412,119092,2014-04-26,SIP,16500.00,Gujarat,Verified
TXN002559,INV02413,119092,2025-03-23,Redemption,153000.00,Uttar Pradesh,Verified
TXN002560,INV02413,119551,2014-03-27,SIP,20500.00,Maharashtra,Verified
TXN002561,INV02414,120841,2021-12-05,Lumpsum,140000.00,West Bengal,Verified
TXN002562,INV02414,119551,2025-06-09,SIP,9500.00,Kerala,Verified
TXN002563,INV02415,120503,2016-07-04,SIP,20500.00,Telangana,Pending
TXN002564,INV02415,120503,2015-09-30,Redemption,110000.00,Uttar Pradesh,Verified
TXN002565,INV02415,125497,2024-12-10,SIP,13500.00,Telangana,Verified
TXN002566,INV02415,119551,2025-05-29,Lumpsum,495000.00,Telangana,Pending
TXN002567,INV02415,125497,2018-05-26,Redemption,263000.00,Uttar Pradesh,Verified
TXN002568,INV02416,119092,2016-12-06,Lumpsum,295000.00,Telangana,Pending
TXN002569,INV02416,118632,2015-06-13,SIP,5000.00,Tamil Nadu,Pending
TXN002570,INV02416,125497,2025-08-09,SIP,5500.00,Punjab,Verified
TXN002571,INV02417,119092,2013-06-17,SIP,12500.00,Maharashtra,Verified
TXN002572,INV02417,125497,2020-08-19,SIP,4500.00,Rajasthan,Verified
TXN002573,INV02417,125497,2019-03-10,SIP,4500.00,Delhi,Verified
TXN002574,INV02418,120503,2022-05-03,SIP,11000.00,Gujarat,Verified
TXN002575,INV02419,119092,2023-01-29,SIP,12000.00,Uttar Pradesh,Verified
TXN002576,INV02419,125497,2018-04-27,SIP,9500.00,Punjab,Verified
TXN002577,INV02419,120503,2024-09-04,SIP,22000.00,Maharashtra,Verified
TXN002578,INV02419,120841,2024-10-16,SIP,14000.00,Delhi,Verified
TXN002579,INV02419,119551,2024-02-08,Lumpsum,70000.00,Rajasthan,Verified
TXN002580,INV02420,119551,2018-08-18,Redemption,63000.00,West Bengal,Verified
TXN002581,INV02421,120503,2025-09-16,SIP,25000.00,Delhi,Verified
TXN002582,INV02421,118632,2020-03-07,Lumpsum,60000.00,Rajasthan,Verified
TXN002583,INV02422,119551,2019-09-10,SIP,13000.00,Maharashtra,Verified
TXN002584,INV02422,119551,2022-10-02,Lumpsum,170000.00,Karnataka,Verified
TXN002585,INV02423,120503,2021-04-13,SIP,1500.00,Rajasthan,Verified
TXN002586,INV02423,120503,2023-02-23,SIP,22500.00,Rajasthan,Verified
TXN002587,INV02424,118632,2018-11-09,Redemption,115000.00,Karnataka,Verified
TXN002588,INV02424,119092,2016-06-09,Lumpsum,215000.00,Rajasthan,Verified
TXN002589,INV02424,125497,2023-09-17,SIP,25000.00,Karnataka,Verified
TXN002590,INV02425,119551,2026-04-18,Lumpsum,315000.00,Karnataka,Verified
TXN002591,INV02425,120841,2021-08-15,SIP,16500.00,West Bengal,Rejected
TXN002592,INV02425,120841,2016-11-19,Lumpsum,110000.00,Gujarat,Pending
TXN002593,INV02426,125497,2020-02-29,SIP,15000.00,Delhi,Verified
TXN002594,INV02426,120503,2026-03-16,SIP,11500.00,West Bengal,Verified
TXN002595,INV02426,125497,2024-10-03,Redemption,292000.00,Tamil Nadu,Verified
TXN002596,INV02427,125497,2017-09-24,Lumpsum,160000.00,Gujarat,Verified
TXN002597,INV02428,119092,2017-06-20,Lumpsum,450000.00,Rajasthan,Verified
TXN002598,INV02429,119092,2022-12-01,Redemption,95000.00,Karnataka,Verified
TXN002599,INV02429,119551,2024-03-29,SIP,15000.00,Delhi,Verified
TXN002600,INV02430,119551,2015-04-14,SIP,2500.00,Maharashtra,Verified
TXN002601,INV02430,119092,2019-04-22,SIP,22500.00,Tamil Nadu,Verified
TXN002602,INV02430,119551,2014-01-13,Lumpsum,415000.00,Rajasthan,Verified
TXN002603,INV02431,120841,2017-09-20,SIP,6500.00,Kerala,Verified
TXN002604,INV02431,119551,2018-08-10,Redemption,226000.00,Uttar Pradesh,Verified
TXN002605,INV02431,119092,2026-05-08,SIP,16500.00,Delhi,Verified
TXN002606,INV02431,119092,2013-09-06,SIP,2500.00,Karnataka,Verified
TXN002607,INV02431,119092,2025-04-15,SIP,21500.00,Maharashtra,Verified
TXN002608,INV02431,118632,2021-08-07,SIP,16500.00,Punjab,Verified
TXN002609,INV02432,119551,2024-04-15,SIP,21500.00,Maharashtra,Verified
TXN002610,INV02432,119092,2013-07-09,SIP,8500.00,Maharashtra,Pending
TXN002611,INV02433,119551,2021-08-21,SIP,20500.00,Maharashtra,Verified
TXN002612,INV02434,119551,2019-10-01,SIP,10000.00,Maharashtra,Verified
TXN002613,INV02434,119551,2025-03-02,Lumpsum,150000.00,Maharashtra,Verified
TXN002614,INV02434,120841,2018-01-09,SIP,15000.00,Tamil Nadu,Verified
TXN002615,INV02434,120503,2026-06-01,Redemption,126000.00,Gujarat,Pending
TXN002616,INV02434,120841,2023-09-03,SIP,1500.00,Rajasthan,Pending
TXN002617,INV02434,118632,2019-02-20,SIP,5500.00,Telangana,Verified
TXN002618,INV02434,118632,2014-09-17,Lumpsum,110000.00,Uttar Pradesh,Pending
TXN002619,INV02435,120503,2022-12-06,Lumpsum,395000.00,Delhi,Verified
TXN002620,INV02436,120503,2022-07-14,Lumpsum,190000.00,West Bengal,Verified
TXN002621,INV02436,119092,2021-08-31,SIP,10500.00,Karnataka,Verified
TXN002622,INV02436,119551,2019-08-13,SIP,17500.00,Madhya Pradesh,Verified
TXN002623,INV02437,125497,2024-09-29,SIP,8500.00,Gujarat,Verified
TXN002624,INV02437,119092,2018-01-04,Lumpsum,415000.00,Maharashtra,Verified
TXN002625,INV02437,120503,2019-11-29,Redemption,142000.00,Punjab,Verified
TXN002626,INV02438,125497,2014-12-02,SIP,19000.00,Maharashtra,Verified
TXN002627,INV02438,119551,2022-03-04,SIP,15000.00,Delhi,Pending
TXN002628,INV02438,120503,2024-01-17,Redemption,77000.00,Punjab,Verified
TXN002629,INV02438,125497,2023-10-26,SIP,12000.00,Telangana,Verified
TXN002630,INV02439,120503,2017-10-19,SIP,22000.00,Karnataka,Pending
TXN002631,INV02439,125497,2018-02-15,SIP,8500.00,Uttar Pradesh,Verified
TXN002632,INV02439,118632,2020-03-23,Redemption,137000.00,Maharashtra,Rejected
TXN002633,INV02439,120841,2025-08-31,Redemption,153000.00,Kerala,Verified
TXN002634,INV02439,125497,2020-12-04,Redemption,236000.00,Telangana,Verified
TXN002635,INV02439,120841,2019-05-24,Redemption,197000.00,Delhi,Verified
TXN002636,INV02439,119092,2019-06-17,SIP,20500.00,Punjab,Verified
TXN002637,INV02439,119551,2013-11-09,SIP,4500.00,Tamil Nadu,Verified
TXN002638,INV02440,120841,2020-12-26,SIP,24000.00,Gujarat,Verified
TXN002639,INV02440,125497,2022-08-11,SIP,21000.00,Rajasthan,Verified
TXN002640,INV02441,119092,2019-01-06,SIP,14000.00,Gujarat,Pending
TXN002641,INV02442,119092,2015-01-25,Lumpsum,260000.00,Rajasthan,Pending
TXN002642,INV02443,119092,2017-08-05,SIP,4000.00,West Bengal,Verified
TXN002643,INV02443,125497,2022-07-03,Redemption,13000.00,Uttar Pradesh,Verified
TXN002644,INV02444,118632,2022-09-23,Redemption,120000.00,Telangana,Verified
TXN002645,INV02444,119551,2022-04-09,Redemption,16000.00,Tamil Nadu,Verified
TXN002646,INV02444,119092,2024-03-01,SIP,2500.00,Kerala,Verified
TXN002647,INV02445,118632,2024-03-06,Redemption,228000.00,Tamil Nadu,Verified
TXN002648,INV02445,120503,2022-09-11,SIP,4000.00,Tamil Nadu,Rejected
TXN002649,INV02446,119551,2014-07-07,SIP,15500.00,Uttar Pradesh,Verified
TXN002650,INV02446,125497,2015-02-25,Redemption,23000.00,Gujarat,Verified
TXN002651,INV02446,119092,2013-05-21,SIP,15000.00,Tamil Nadu,Verified
TXN002652,INV02446,119551,2018-12-01,Lumpsum,310000.00,Tamil Nadu,Verified
TXN002653,INV02446,120503,2021-02-14,SIP,22000.00,Gujarat,Rejected
TXN002654,INV02447,119092,2019-04-23,SIP,23500.00,Maharashtra,Pending
TXN002655,INV02447,119092,2023-07-28,Redemption,32000.00,Telangana,Verified
TXN002656,INV02447,125497,2020-07-15,Lumpsum,100000.00,Telangana,Verified
TXN002657,INV02447,125497,2015-06-05,SIP,23000.00,Rajasthan,Verified
TXN002658,INV02447,120503,2015-10-23,Redemption,256000.00,Delhi,Verified
TXN002659,INV02448,125497,2017-10-22,SIP,17500.00,Delhi,Verified
TXN002660,INV02449,120503,2020-05-25,Redemption,271000.00,Maharashtra,Verified
TXN002661,INV02450,120503,2013-08-18,SIP,2000.00,Delhi,Verified
TXN002662,INV02450,120503,2016-02-14,SIP,23000.00,Gujarat,Verified
TXN002663,INV02451,120503,2025-01-14,SIP,18000.00,Maharashtra,Verified
TXN002664,INV02451,120503,2021-01-22,SIP,16500.00,Karnataka,Verified
TXN002665,INV02451,120841,2018-11-25,Redemption,78000.00,Gujarat,Pending
TXN002666,INV02452,120841,2014-08-11,Redemption,252000.00,Uttar Pradesh,Verified
TXN002667,INV02453,120841,2026-02-24,SIP,1000.00,Uttar Pradesh,Verified
TXN002668,INV02454,120841,2024-02-09,SIP,16500.00,Karnataka,Verified
TXN002669,INV02454,120503,2013-05-01,SIP,19000.00,Telangana,Verified
TXN002670,INV02454,120841,2016-12-06,SIP,20000.00,Karnataka,Verified
TXN002671,INV02454,120503,2017-04-11,Lumpsum,60000.00,Gujarat,Verified
TXN002672,INV02455,120503,2019-12-21,Lumpsum,100000.00,Gujarat,Verified
TXN002673,INV02455,125497,2014-09-03,Lumpsum,325000.00,Tamil Nadu,Verified
TXN002674,INV02456,119092,2017-12-25,SIP,20000.00,Uttar Pradesh,Pending
TXN002675,INV02457,120841,2014-07-24,SIP,17500.00,Gujarat,Verified
TXN002676,INV02457,119551,2019-07-25,SIP,12000.00,Delhi,Verified
TXN002677,INV02457,120841,2018-10-15,Redemption,9000.00,Delhi,Verified
TXN002678,INV02457,119092,2018-03-10,SIP,16500.00,Karnataka,Verified
TXN002679,INV02457,119092,2015-04-25,SIP,14000.00,Maharashtra,Pending
TXN002680,INV02457,119092,2022-03-17,SIP,10000.00,Delhi,Verified
TXN002681,INV02457,125497,2021-06-17,SIP,2000.00,Telangana,Verified
TXN002682,INV02458,118632,2017-03-16,Lumpsum,490000.00,Maharashtra,Verified
TXN002683,INV02458,119092,2022-11-25,Lumpsum,495000.00,Uttar Pradesh,Verified
TXN002684,INV02459,125497,2017-06-28,SIP,11000.00,Uttar Pradesh,Verified
TXN002685,INV02459,119551,2019-05-03,Redemption,284000.00,West Bengal,Verified
TXN002686,INV02459,118632,2026-06-11,Lumpsum,460000.00,Karnataka,Verified
TXN002687,INV02459,119092,2024-10-28,SIP,16500.00,Delhi,Rejected
TXN002688,INV02459,119092,2024-04-20,SIP,15000.00,Gujarat,Verified
TXN002689,INV02459,120503,2015-05-12,SIP,24500.00,Maharashtra,Verified
TXN002690,INV02459,125497,2018-01-22,SIP,21000.00,Karnataka,Verified
TXN002691,INV02459,119551,2016-01-08,SIP,7000.00,West Bengal,Verified
TXN002692,INV02459,119092,2016-05-26,Redemption,259000.00,Telangana,Verified
TXN002693,INV02459,125497,2019-07-30,SIP,24000.00,Maharashtra,Verified
TXN002694,INV02459,125497,2024-02-02,SIP,6000.00,Maharashtra,Rejected
TXN002695,INV02460,120841,2023-09-12,Redemption,222000.00,West Bengal,Verified
TXN002696,INV02460,119092,2019-04-07,SIP,25000.00,Delhi,Verified
TXN002697,INV02460,120841,2024-01-23,Redemption,216000.00,Delhi,Verified
TXN002698,INV02461,119551,2021-09-19,SIP,20000.00,Uttar Pradesh,Verified
TXN002699,INV02461,118632,2018-07-10,SIP,17000.00,Maharashtra,Verified
TXN002700,INV02461,118632,2019-03-04,Lumpsum,355000.00,Telangana,Verified
TXN002701,INV02461,120503,2014-06-06,Lumpsum,120000.00,West Bengal,Rejected
TXN002702,INV02462,120503,2018-09-11,Lumpsum,455000.00,Rajasthan,Verified
TXN002703,INV02462,118632,2022-12-17,SIP,23000.00,Madhya Pradesh,Verified
TXN002704,INV02462,118632,2014-05-08,Redemption,63000.00,Kerala,Verified
TXN002705,INV02462,119551,2013-05-23,SIP,20000.00,Uttar Pradesh,Verified
TXN002706,INV02463,120841,2020-10-22,SIP,3000.00,Karnataka,Verified
TXN002707,INV02464,118632,2023-12-10,SIP,24000.00,Telangana,Verified
TXN002708,INV02464,119551,2026-05-11,Lumpsum,265000.00,Maharashtra,Verified
TXN002709,INV02464,119092,2016-11-02,SIP,9500.00,Delhi,Verified
TXN002710,INV02464,119092,2026-02-18,SIP,13000.00,Punjab,Verified
TXN002711,INV02465,119092,2021-11-19,SIP,11500.00,Telangana,Verified
TXN002712,INV02466,118632,2013-08-14,SIP,16000.00,West Bengal,Verified
TXN002713,INV02467,120503,2025-05-26,SIP,8500.00,Tamil Nadu,Verified
TXN002714,INV02468,125497,2019-09-15,Lumpsum,35000.00,Rajasthan,Verified
TXN002715,INV02468,120841,2016-06-25,SIP,500.00,Tamil Nadu,Verified
TXN002716,INV02468,125497,2018-12-11,Redemption,203000.00,Karnataka,Verified
TXN002717,INV02468,120503,2019-07-02,Lumpsum,450000.00,Maharashtra,Pending
TXN002718,INV02469,125497,2026-03-22,SIP,12000.00,Telangana,Pending
TXN002719,INV02470,125497,2024-11-07,Lumpsum,35000.00,Maharashtra,Verified
TXN002720,INV02471,119551,2024-06-05,Redemption,152000.00,Uttar Pradesh,Verified
TXN002721,INV02472,119092,2016-05-15,SIP,22500.00,Tamil Nadu,Verified
TXN002722,INV02473,119551,2019-11-20,SIP,18500.00,Maharashtra,Verified
TXN002723,INV02473,119092,2021-08-09,SIP,15500.00,Maharashtra,Verified
TXN002724,INV02473,119551,2024-07-16,Lumpsum,465000.00,Punjab,Pending
TXN002725,INV02474,120503,2018-01-09,SIP,25000.00,Maharashtra,Verified
TXN002726,INV02474,119551,2013-09-23,SIP,6500.00,Maharashtra,Verified
TXN002727,INV02474,120503,2025-05-06,SIP,6500.00,Maharashtra,Verified
TXN002728,INV02475,119551,2017-03-18,Lumpsum,155000.00,Maharashtra,Verified
TXN002729,INV02475,119551,2020-06-27,SIP,23500.00,West Bengal,Rejected
TXN002730,INV02476,125497,2020-07-11,SIP,23500.00,Maharashtra,Verified
TXN002731,INV02476,125497,2016-01-06,Redemption,25000.00,Tamil Nadu,Verified
TXN002732,INV02477,120503,2020-07-23,SIP,13500.00,Gujarat,Rejected
TXN002733,INV02477,120841,2013-05-29,SIP,11500.00,Maharashtra,Rejected
TXN002734,INV02477,120503,2026-05-31,Redemption,256000.00,Maharashtra,Rejected
TXN002735,INV02477,125497,2019-04-16,Lumpsum,120000.00,Rajasthan,Verified
TXN002736,INV02477,118632,2020-09-06,SIP,3000.00,Uttar Pradesh,Pending
TXN002737,INV02478,119092,2025-09-30,SIP,20500.00,Telangana,Pending
TXN002738,INV02479,120503,2014-03-16,Lumpsum,140000.00,Delhi,Verified
TXN002739,INV02480,118632,2014-08-29,SIP,10500.00,Gujarat,Pending
TXN002740,INV02480,119551,2014-07-22,SIP,16500.00,West Bengal,Verified
TXN002741,INV02480,125497,2023-02-11,SIP,2500.00,Telangana,Verified
TXN002742,INV02480,125497,2025-05-02,Lumpsum,345000.00,Rajasthan,Verified
TXN002743,INV02481,120503,2019-01-19,SIP,19000.00,Tamil Nadu,Verified
TXN002744,INV02481,119551,2017-07-15,SIP,5000.00,Kerala,Verified
TXN002745,INV02482,118632,2013-06-09,SIP,19000.00,Delhi,Verified
TXN002746,INV02483,119551,2017-10-03,SIP,25000.00,Uttar Pradesh,Verified
TXN002747,INV02483,120841,2024-08-17,SIP,11000.00,Maharashtra,Verified
TXN002748,INV02484,125497,2020-10-01,SIP,13500.00,Rajasthan,Verified
TXN002749,INV02484,119551,2019-10-31,SIP,7000.00,Madhya Pradesh,Verified
TXN002750,INV02484,118632,2020-12-16,SIP,5000.00,West Bengal,Verified
TXN002751,INV02484,120503,2017-08-10,Lumpsum,25000.00,Uttar Pradesh,Verified
TXN002752,INV02485,120841,2019-01-05,Redemption,99000.00,Maharashtra,Pending
TXN002753,INV02485,119092,2023-10-06,Redemption,8000.00,Kerala,Verified
TXN002754,INV02486,119092,2023-12-27,Lumpsum,405000.00,Tamil Nadu,Verified
TXN002755,INV02486,118632,2023-07-16,Lumpsum,20000.00,Maharashtra,Verified
TXN002756,INV02486,120841,2022-08-23,SIP,8000.00,Maharashtra,Verified
TXN002757,INV02487,125497,2023-11-11,Lumpsum,25000.00,Kerala,Verified
TXN002758,INV02487,118632,2025-06-05,Lumpsum,180000.00,Telangana,Rejected
TXN002759,INV02488,119551,2016-02-10,Redemption,139000.00,Karnataka,Verified
TXN002760,INV02489,125497,2017-10-18,SIP,2000.00,Punjab,Verified
TXN002761,INV02489,118632,2015-07-20,SIP,15000.00,Telangana,Verified
TXN002762,INV02490,125497,2019-04-30,Lumpsum,500000.00,Uttar Pradesh,Verified
TXN002763,INV02491,120841,2022-06-11,SIP,18000.00,Tamil Nadu,Verified
TXN002764,INV02491,120503,2016-02-24,SIP,11500.00,Telangana,Verified
TXN002765,INV02491,120841,2021-04-05,Lumpsum,330000.00,Maharashtra,Rejected
TXN002766,INV02491,118632,2017-08-30,SIP,6000.00,Uttar Pradesh,Verified
TXN002767,INV02492,119092,2017-02-04,Lumpsum,450000.00,Tamil Nadu,Verified
TXN002768,INV02492,119092,2017-12-07,SIP,1000.00,Uttar Pradesh,Verified
TXN002769,INV02493,125497,2014-01-11,Lumpsum,430000.00,Gujarat,Verified
TXN002770,INV02493,125497,2019-10-26,SIP,5500.00,Tamil Nadu,Verified
TXN002771,INV02493,119551,2025-07-23,SIP,13500.00,Uttar Pradesh,Verified
TXN002772,INV02494,118632,2018-02-11,Lumpsum,315000.00,Uttar Pradesh,Verified
TXN002773,INV02495,119092,2013-03-26,SIP,16500.00,West Bengal,Verified
TXN002774,INV02496,119092,2015-02-05,Lumpsum,365000.00,Gujarat,Verified
TXN002775,INV02497,120841,2013-02-08,SIP,11500.00,Rajasthan,Verified
TXN002776,INV02497,125497,2025-10-20,Lumpsum,95000.00,Delhi,Verified
TXN002777,INV02497,119551,2022-06-23,SIP,500.00,Kerala,Verified
TXN002778,INV02498,120503,2017-07-29,SIP,14000.00,Uttar Pradesh,Verified
